Possession of Weapons,Other Firearm Offences,Noel Park,E05000275,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearm with Intent,Noel Park,E05000275,Haringey,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0
Possession of Weapons,Possession of  Firearms Offences,Noel Park,E05000275,Haringey,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1
Possession of Weapons,Possession of  Other Weapon,Noel Park,E05000275,Haringey,2,2,1,0,1,2,0,1,0,2,2,1,0,0,1,1,0,1,4,1,0,1,4,1
Possession of Weapons,Possession of Article with Blade or Point,Noel Park,E05000275,Haringey,0,2,0,1,2,1,1,0,2,0,1,0,5,1,1,2,1,0,0,0,2,1,3,0
Public Order Offences,"Other Offences Against the State, or Public Order",Noel Park,E05000275,Haringey,1,1,4,2,2,1,2,4,3,4,1,3,5,1,2,1,4,0,3,0,1,1,3,2
Public Order Offences,Public Fear Alarm or Distress,Noel Park,E05000275,Haringey,10,16,8,10,19,10,13,14,13,19,17,8,12,14,11,8,13,10,7,15,9,8,11,8
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Noel Park,E05000275,Haringey,3,2,5,5,3,4,7,0,1,3,5,2,2,2,2,4,4,4,1,4,6,5,5,2
Public Order Offences,Violent Disorder,Noel Park,E05000275,Haringey,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Robbery,Robbery of Business Property,Noel Park,E05000275,Haringey,3,0,1,0,0,1,1,1,4,1,1,0,3,0,2,1,0,1,0,0,0,2,6,0
Robbery,Robbery of Personal Property,Noel Park,E05000275,Haringey,7,5,6,8,5,11,16,16,10,14,16,7,3,7,11,6,14,15,6,11,31,23,17,19
Sexual Offences,Other Sexual Offences,Noel Park,E05000275,Haringey,4,2,3,2,2,1,2,0,3,1,4,2,4,1,1,6,7,3,4,4,3,5,2,0
Sexual Offences,Rape,Noel Park,E05000275,Haringey,0,1,1,0,1,1,1,0,0,3,2,1,0,3,2,1,2,1,0,0,1,1,3,3
Theft,Bicycle Theft,Noel Park,E05000275,Haringey,3,4,3,6,3,4,3,4,2,1,5,3,6,7,7,4,6,4,1,3,1,3,2,1
Theft,Other Theft,Noel Park,E05000275,Haringey,53,41,68,59,59,72,88,67,61,37,70,32,56,44,44,57,58,33,50,38,63,62,45,57
Theft,Shoplifting,Noel Park,E05000275,Haringey,39,38,35,26,40,22,20,35,45,34,28,30,31,28,22,27,33,32,26,25,33,35,41,35
Theft,Theft from Person,Noel Park,E05000275,Haringey,42,33,21,24,35,17,30,34,58,35,52,51,40,43,39,33,30,25,32,24,53,46,45,43
Vehicle Offences,Aggravated Vehicle Taking,Noel Park,E05000275,Haringey,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Noel Park,E05000275,Haringey,4,1,0,2,4,3,1,3,0,1,2,1,3,2,3,3,2,3,2,0,1,3,7,7
Vehicle Offences,Theft from a Motor Vehicle,Noel Park,E05000275,Haringey,6,11,11,7,10,16,13,20,8,7,10,15,19,19,20,17,23,23,15,16,17,25,18,17
Vehicle Offences,Theft or Taking of a Motor Vehicle,Noel Park,E05000275,Haringey,5,4,3,5,7,8,6,4,7,5,6,5,5,10,8,6,8,7,4,8,2,4,2,2
Violence Against the Person,Homicide,Noel Park,E05000275,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Violence Against the Person,Violence with Injury,Noel Park,E05000275,Haringey,27,30,49,30,33,25,33,33,42,33,25,21,28,27,28,28,35,23,26,31,28,25,22,25
Violence Against the Person,Violence without Injury,Noel Park,E05000275,Haringey,32,37,38,40,26,34,25,34,63,23,34,28,38,47,35,31,49,36,41,37,27,34,31,21
Arson and Criminal Damage,Arson,Northumberland Park,E05000276,Haringey,0,1,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
Arson and Criminal Damage,Criminal Damage,Northumberland Park,E05000276,Haringey,22,6,20,23,18,20,16,17,17,20,14,21,14,11,23,9,12,14,9,29,10,21,17,17
Burglary,Burglary - Business and Community,Northumberland Park,E05000276,Haringey,4,1,3,2,0,3,6,4,5,5,5,3,2,4,4,4,5,4,3,5,3,2,3,5
Burglary,Burglary - Residential,Northumberland Park,E05000276,Haringey,3,8,7,12,14,9,11,12,8,14,9,14,17,10,21,18,22,18,11,25,10,6,9,19
Drug Offences,Drug Trafficking,Northumberland Park,E05000276,Haringey,0,1,3,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Drug Offences,Possession of  Drugs,Northumberland Park,E05000276,Haringey,8,13,14,16,11,15,7,20,20,11,20,21,14,22,19,6,7,11,12,6,12,17,12,14
Miscellaneous Crimes Against Society,Dangerous Driving,Northumberland Park,E05000276,Haringey,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,"Disclosure, Obstruction, False or Misleading State",Northumberland Park,E05000276,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Exploitation of Prostitution,Northumberland Park,E05000276,Haringey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Fraud or Forgery Associated with Driver Records,Northumberland Park,E05000276,Haringey,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Northumberland Park,E05000276,Haringey,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Northumberland Park,E05000276,Haringey,0,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Northumberland Park,E05000276,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Northumberland Park,E05000276,Haringey,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,2,0,1,1,0,0,0,0,1
Miscellaneous Crimes Against Society,Other Forgery,Northumberland Park,E05000276,Haringey,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Northumberland Park,E05000276,Haringey,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Northumberland Park,E05000276,Haringey,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Northumberland Park,E05000276,Haringey,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Profitting From or Concealing Proceeds of Crime,Northumberland Park,E05000276,Haringey,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Soliciting for Prostitution,Northumberland Park,E05000276,Haringey,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Northumberland Park,E05000276,Haringey,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0
Possession of Weapons,Possession of  Firearm with Intent,Northumberland Park,E05000276,Haringey,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Northumberland Park,E05000276,Haringey,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,Northumberland Park,E05000276,Haringey,0,1,1,3,7,0,1,6,0,1,3,2,2,0,1,2,0,1,5,0,1,3,1,4
Possession of Weapons,Possession of Article with Blade or Point,Northumberland Park,E05000276,Haringey,1,2,2,0,2,0,2,0,0,2,1,3,1,3,1,0,4,1,1,1,1,1,3,0
Public Order Offences,"Other Offences Against the State, or Public Order",Northumberland Park,E05000276,Haringey,4,3,1,2,0,1,4,3,1,2,0,2,2,6,2,2,1,1,0,1,0,1,1,0
Public Order Offences,Public Fear Alarm or Distress,Northumberland Park,E05000276,Haringey,14,8,8,6,10,8,7,14,9,7,12,6,9,12,12,4,9,11,12,11,13,9,6,8
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Northumberland Park,E05000276,Haringey,4,1,5,1,1,3,5,1,0,3,4,0,2,0,0,1,6,3,3,1,0,1,4,1
Robbery,Robbery of Business Property,Northumberland Park,E05000276,Haringey,0,1,0,1,0,0,0,2,3,2,2,2,2,2,2,1,0,3,1,0,0,0,0,0
Robbery,Robbery of Personal Property,Northumberland Park,E05000276,Haringey,16,10,9,16,22,11,7,11,19,6,13,16,15,12,9,9,3,10,9,7,3,6,8,7
Sexual Offences,Other Sexual Offences,Northumberland Park,E05000276,Haringey,4,4,0,3,3,4,4,3,2,2,0,2,1,0,2,3,4,3,2,4,3,1,3,0
Sexual Offences,Rape,Northumberland Park,E05000276,Haringey,3,0,2,1,2,0,3,2,1,1,2,0,1,2,4,1,1,2,0,1,1,2,6,0
Theft,Bicycle Theft,Northumberland Park,E05000276,Haringey,2,4,1,0,4,2,1,0,5,1,1,0,0,1,2,2,5,8,5,2,3,2,3,1
Theft,Other Theft,Northumberland Park,E05000276,Haringey,14,22,14,17,19,20,14,15,20,26,12,22,5,9,18,25,17,17,13,32,14,14,15,22
Theft,Shoplifting,Northumberland Park,E05000276,Haringey,20,9,10,12,16,11,10,7,12,6,12,10,1,6,6,4,1,7,5,8,5,11,5,3
Theft,Theft from Person,Northumberland Park,E05000276,Haringey,10,8,5,7,5,7,5,4,11,5,5,2,10,4,2,9,7,4,5,4,1,2,5,5
Vehicle Offences,Aggravated Vehicle Taking,Northumberland Park,E05000276,Haringey,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Northumberland Park,E05000276,Haringey,2,4,4,3,8,5,6,3,5,5,5,6,6,7,7,3,6,4,5,2,0,4,15,6
Vehicle Offences,Theft from a Motor Vehicle,Northumberland Park,E05000276,Haringey,4,13,18,11,28,27,12,27,28,21,16,19,27,29,22,18,31,22,33,20,42,36,34,25
Vehicle Offences,Theft or Taking of a Motor Vehicle,Northumberland Park,E05000276,Haringey,9,6,8,12,5,9,3,10,11,6,6,1,6,5,7,7,6,3,7,8,4,8,7,4
Violence Against the Person,Homicide,Northumberland Park,E05000276,Haringey,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Violence Against the Person,Violence with Injury,Northumberland Park,E05000276,Haringey,31,29,30,22,27,26,34,29,30,33,32,18,26,14,20,28,24,25,28,28,20,27,23,19
Violence Against the Person,Violence without Injury,Northumberland Park,E05000276,Haringey,64,28,35,36,17,36,44,30,28,33,34,34,23,38,27,43,40,27,29,31,38,28,35,34
Arson and Criminal Damage,Arson,Seven Sisters,E05000278,Haringey,0,1,0,2,0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
Arson and Criminal Damage,Criminal Damage,Seven Sisters,E05000278,Haringey,8,12,14,9,20,7,14,9,7,13,10,2,13,11,9,14,6,8,11,7,10,9,9,11
Burglary,Burglary - Business and Community,Seven Sisters,E05000278,Haringey,3,4,1,2,1,1,3,1,2,1,2,1,2,5,4,1,8,9,5,2,0,1,0,4
Burglary,Burglary - Residential,Seven Sisters,E05000278,Haringey,3,5,7,7,10,5,5,11,7,8,12,8,13,14,11,9,6,5,14,10,21,10,12,14
Drug Offences,Drug Trafficking,Seven Sisters,E05000278,Haringey,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,3,2,1,1,0,1
Drug Offences,Possession of  Drugs,Seven Sisters,E05000278,Haringey,6,4,9,5,9,7,7,4,11,3,6,6,8,2,7,2,3,3,2,3,8,3,9,7
Miscellaneous Crimes Against Society,Dangerous Driving,Seven Sisters,E05000278,Haringey,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Seven Sisters,E05000278,Haringey,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Seven Sisters,E05000278,Haringey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Seven Sisters,E05000278,Haringey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Seven Sisters,E05000278,Haringey,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Seven Sisters,E05000278,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Perverting Course of Justice,Seven Sisters,E05000278,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Seven Sisters,E05000278,Haringey,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Seven Sisters,E05000278,Haringey,2,0,0,0,0,2,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
Possession of Weapons,Possession of  Firearm with Intent,Seven Sisters,E05000278,Haringey,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Possession of Weapons,Possession of  Firearms Offences,Seven Sisters,E05000278,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,Seven Sisters,E05000278,Haringey,0,2,0,2,0,2,1,0,1,1,1,1,1,2,1,2,0,0,0,1,1,0,1,1
Possession of Weapons,Possession of Article with Blade or Point,Seven Sisters,E05000278,Haringey,1,0,0,0,1,1,0,1,0,0,1,1,0,1,2,0,0,0,2,0,0,0,1,0
Public Order Offences,"Other Offences Against the State, or Public Order",Seven Sisters,E05000278,Haringey,0,1,0,2,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,1,0,0,1,2
Public Order Offences,Public Fear Alarm or Distress,Seven Sisters,E05000278,Haringey,4,6,5,4,15,7,5,6,3,4,6,8,0,7,13,5,4,4,4,2,7,8,5,3
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Seven Sisters,E05000278,Haringey,0,2,0,6,5,0,5,6,1,6,3,1,2,0,5,2,1,1,2,1,5,5,0,4
Robbery,Robbery of Business Property,Seven Sisters,E05000278,Haringey,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0
Robbery,Robbery of Personal Property,Seven Sisters,E05000278,Haringey,16,12,9,6,17,10,5,7,13,11,12,4,3,6,7,11,8,7,8,9,8,7,12,7
Sexual Offences,Other Sexual Offences,Seven Sisters,E05000278,Haringey,2,2,5,2,2,2,2,1,5,2,3,3,1,0,1,1,4,0,0,1,3,0,1,2
Sexual Offences,Rape,Seven Sisters,E05000278,Haringey,2,0,0,1,0,1,0,2,4,0,0,1,2,1,2,2,1,3,4,4,1,1,3,1
Theft,Bicycle Theft,Seven Sisters,E05000278,Haringey,4,4,4,4,3,2,3,2,1,0,0,1,1,2,10,5,4,3,3,3,2,0,2,1
Theft,Other Theft,Seven Sisters,E05000278,Haringey,17,14,12,14,22,18,21,20,16,8,11,15,9,13,15,15,19,17,20,16,14,17,13,13
Theft,Shoplifting,Seven Sisters,E05000278,Haringey,9,14,8,14,8,6,8,6,7,7,12,12,12,4,14,7,7,3,5,6,2,1,7,6
Theft,Theft from Person,Seven Sisters,E05000278,Haringey,12,8,12,11,17,7,4,3,7,4,6,5,5,6,10,22,18,5,3,3,5,8,1,9
Vehicle Offences,Aggravated Vehicle Taking,Seven Sisters,E05000278,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Seven Sisters,E05000278,Haringey,2,6,6,6,5,4,3,1,0,2,1,1,1,4,0,2,2,1,4,1,2,1,3,5
Vehicle Offences,Theft from a Motor Vehicle,Seven Sisters,E05000278,Haringey,10,21,16,15,21,13,23,11,7,6,14,11,10,8,11,12,12,19,15,20,17,11,14,11
Vehicle Offences,Theft or Taking of a Motor Vehicle,Seven Sisters,E05000278,Haringey,7,5,10,2,8,12,3,3,2,6,4,6,6,9,9,7,5,6,5,5,6,5,2,3
Violence Against the Person,Violence with Injury,Seven Sisters,E05000278,Haringey,8,10,19,18,17,8,19,11,12,26,11,9,9,8,16,19,20,19,10,16,11,9,17,13
Violence Against the Person,Violence without Injury,Seven Sisters,E05000278,Haringey,9,16,27,19,24,15,26,19,17,21,28,19,22,28,24,28,30,16,22,28,21,26,17,25
Arson and Criminal Damage,Arson,"St Ann's",E05000277,Haringey,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0
Arson and Criminal Damage,Criminal Damage,"St Ann's",E05000277,Haringey,4,8,10,11,17,7,6,6,10,9,8,3,7,7,11,6,8,10,6,3,3,13,7,13
Burglary,Burglary - Business and Community,"St Ann's",E05000277,Haringey,2,4,0,1,2,2,3,2,0,0,0,0,1,3,4,3,0,2,2,2,3,4,2,1
Burglary,Burglary - Residential,"St Ann's",E05000277,Haringey,7,11,6,13,4,8,10,11,9,24,18,10,8,13,12,15,18,10,13,13,12,21,14,15
Drug Offences,Drug Trafficking,"St Ann's",E05000277,Haringey,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
Drug Offences,Possession of  Drugs,"St Ann's",E05000277,Haringey,6,4,8,6,7,10,6,0,5,1,4,3,5,13,10,2,0,5,2,1,1,0,9,11
Miscellaneous Crimes Against Society,Going Equipped for Stealing,"St Ann's",E05000277,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Handling Stolen Goods,"St Ann's",E05000277,Haringey,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i","St Ann's",E05000277,Haringey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,"St Ann's",E05000277,Haringey,0,0,0,0,1,0,1,2,0,0,1,2,2,0,0,0,0,0,1,0,1,0,1,0
Miscellaneous Crimes Against Society,Other Forgery,"St Ann's",E05000277,Haringey,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,"St Ann's",E05000277,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,"St Ann's",E05000277,Haringey,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,"St Ann's",E05000277,Haringey,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Profitting From or Concealing Proceeds of Crime,"St Ann's",E05000277,Haringey,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,"St Ann's",E05000277,Haringey,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0
Possession of Weapons,Possession of  Firearm with Intent,"St Ann's",E05000277,Haringey,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Possession of Weapons,Possession of  Firearms Offences,"St Ann's",E05000277,Haringey,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,"St Ann's",E05000277,Haringey,0,0,1,0,0,0,1,1,1,1,0,2,1,0,1,0,0,0,1,0,0,0,0,1
Possession of Weapons,Possession of Article with Blade or Point,"St Ann's",E05000277,Haringey,0,1,1,0,1,0,1,1,0,0,0,1,1,4,2,0,3,1,0,0,0,0,0,1
Public Order Offences,"Other Offences Against the State, or Public Order","St Ann's",E05000277,Haringey,1,2,2,0,1,2,1,1,2,0,0,1,2,0,1,0,1,0,0,1,0,3,1,1
Public Order Offences,Public Fear Alarm or Distress,"St Ann's",E05000277,Haringey,4,6,1,5,5,3,6,4,11,4,3,2,7,3,6,5,10,3,3,2,5,3,3,5
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al","St Ann's",E05000277,Haringey,1,0,4,2,3,1,0,2,0,0,2,1,1,1,0,2,5,0,0,3,3,0,1,1
Robbery,Robbery of Business Property,"St Ann's",E05000277,Haringey,1,1,0,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Robbery,Robbery of Personal Property,"St Ann's",E05000277,Haringey,9,9,5,7,10,7,7,7,7,5,5,2,3,12,9,7,5,6,7,10,6,5,4,15
Sexual Offences,Other Sexual Offences,"St Ann's",E05000277,Haringey,4,3,1,0,3,4,0,2,5,1,0,0,5,3,1,3,0,2,4,1,1,1,0,2
Sexual Offences,Rape,"St Ann's",E05000277,Haringey,2,0,0,4,0,2,1,2,1,0,0,0,1,3,1,2,1,4,3,0,2,1,3,1
Theft,Bicycle Theft,"St Ann's",E05000277,Haringey,2,2,1,1,0,1,1,3,2,1,0,0,0,0,0,6,2,3,2,2,1,1,0,3
Theft,Other Theft,"St Ann's",E05000277,Haringey,9,10,8,12,14,6,9,16,15,6,12,6,20,17,14,8,11,8,13,12,5,10,10,11
Theft,Shoplifting,"St Ann's",E05000277,Haringey,3,4,3,3,4,2,1,3,1,0,3,6,5,2,4,1,2,7,2,3,1,1,7,4
Theft,Theft from Person,"St Ann's",E05000277,Haringey,11,6,9,9,5,4,4,9,10,3,8,9,3,2,5,3,5,3,5,3,6,4,3,3
Vehicle Offences,Aggravated Vehicle Taking,"St Ann's",E05000277,Haringey,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vehicle Offences,Interfering with a Motor Vehicle,"St Ann's",E05000277,Haringey,5,3,3,2,2,1,1,2,0,1,4,1,1,2,4,5,2,0,2,1,2,3,3,0
Vehicle Offences,Theft from a Motor Vehicle,"St Ann's",E05000277,Haringey,19,8,10,16,17,15,7,20,11,10,17,12,14,15,26,24,11,12,6,14,9,18,17,11
Vehicle Offences,Theft or Taking of a Motor Vehicle,"St Ann's",E05000277,Haringey,5,4,4,6,8,2,12,2,5,2,5,3,0,8,7,9,6,12,7,2,0,6,3,1
Violence Against the Person,Homicide,"St Ann's",E05000277,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Violence Against the Person,Violence with Injury,"St Ann's",E05000277,Haringey,11,15,22,10,15,15,14,13,19,12,22,14,15,12,18,16,13,15,12,16,16,15,23,16
Violence Against the Person,Violence without Injury,"St Ann's",E05000277,Haringey,25,17,27,17,22,21,17,18,20,18,23,24,23,27,26,37,33,16,23,19,18,23,36,24
Arson and Criminal Damage,Arson,Stroud Green,E05000279,Haringey,1,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0
Arson and Criminal Damage,Criminal Damage,Stroud Green,E05000279,Haringey,6,7,6,3,9,10,4,4,3,5,4,4,5,4,9,5,7,1,3,13,2,9,5,6
Burglary,Burglary - Business and Community,Stroud Green,E05000279,Haringey,2,1,0,2,3,1,1,2,1,3,2,0,2,2,0,1,0,0,2,0,6,2,1,1
Burglary,Burglary - Residential,Stroud Green,E05000279,Haringey,6,16,6,5,16,7,10,8,23,7,10,10,10,18,11,19,12,7,7,9,34,17,25,7
Drug Offences,Drug Trafficking,Stroud Green,E05000279,Haringey,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0
Drug Offences,Possession of  Drugs,Stroud Green,E05000279,Haringey,1,2,1,2,2,1,1,2,0,0,1,0,3,1,0,1,0,6,1,0,0,0,1,2
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Stroud Green,E05000279,Haringey,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Stroud Green,E05000279,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Stroud Green,E05000279,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Miscellaneous Crimes Against Society,Other Forgery,Stroud Green,E05000279,Haringey,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Stroud Green,E05000279,Haringey,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Stroud Green,E05000279,Haringey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Stroud Green,E05000279,Haringey,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Possession of Weapons,Possession of  Firearm with Intent,Stroud Green,E05000279,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Possession of Weapons,Possession of  Other Weapon,Stroud Green,E05000279,Haringey,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Stroud Green,E05000279,Haringey,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Public Order Offences,"Other Offences Against the State, or Public Order",Stroud Green,E05000279,Haringey,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,1,1,0,1
Public Order Offences,Public Fear Alarm or Distress,Stroud Green,E05000279,Haringey,1,4,2,1,1,2,0,3,5,3,0,1,1,3,3,1,5,1,1,1,0,0,3,1
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Stroud Green,E05000279,Haringey,2,0,0,0,3,1,0,1,1,0,1,0,0,0,1,1,0,2,3,1,0,0,0,0
Public Order Offences,Violent Disorder,Stroud Green,E05000279,Haringey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
